scientific_name,common_name,url,categories,category_count,edibility_rating,medicinal_rating,source
Potentilla erecta,"Tormentil, Erect cinquefoil",https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+erecta,Root; Tea,2,1,3,PFAF
Potentilla fragarioides,,https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+fragarioides,Stem,1,1,1,PFAF
Potentilla fruticosa,"Shrubby Cinquefoil, Potentilla",https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+fruticosa,Tea,1,1,1,PFAF
Potentilla glandulosa,"Gland Cinquefoil, Sticky cinquefoil, Arizona cinquefoil, Ashland cinquefoil, Ewan's cinquefoil, Hans",https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+glandulosa,Tea,1,1,1,PFAF
Potentilla kleiniana,,https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+kleiniana,Fruit,1,1,1,PFAF
Potentilla multifida,,https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+multifida,Root,1,2,0,PFAF
Potentilla nepalensis,"Nepal Cinquefoil, Cinquefoil",https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+nepalensis,Root,1,2,1,PFAF
Potentilla palustris,Marsh Cinquefoil,https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+palustris,Tea,1,1,1,PFAF
Potentilla recta,"Rough-Fruited Cinquefoil, Erect cinquefoil",https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+recta,Fruit,1,2,1,PFAF
Potentilla rupestris,Rock Cinquefoil,https://pfaf.org/user/Plant.aspx?LatinName=Potentilla+rupestris,Tea,1,1,0,PFAF
Pourouma cecropiifolia,Amazon Grape,https://pfaf.org/user/Plant.aspx?LatinName=Pourouma+cecropiifolia,Drink,1,4,2,PFAF
Pouteria sapota,"Sapote, Mamey Sapote",https://pfaf.org/user/Plant.aspx?LatinName=Pouteria+sapota,Chocolate; Drink; Oil; Tea,4,4,2,PFAF
Prangos pabularia,,https://pfaf.org/user/Plant.aspx?LatinName=Prangos+pabularia,Shoots,1,1,2,PFAF
Primula denticulata,Drumstick Primula,https://pfaf.org/user/Plant.aspx?LatinName=Primula+denticulata,Flowers,1,2,0,PFAF
Primula veris,"Cowslip, Cowslip primrose",https://pfaf.org/user/Plant.aspx?LatinName=Primula+veris,Flowers; Tea,2,3,3,PFAF
Primula vulgaris,"Primrose, Common Primrose, English Primrose",https://pfaf.org/user/Plant.aspx?LatinName=Primula+vulgaris,Flowers; Tea,2,3,3,PFAF
Pringlea antiscorbutica,,https://pfaf.org/user/Plant.aspx?LatinName=Pringlea+antiscorbutica,Condiment,1,2,1,PFAF
Prinsepia sinensis,Cherry prinsepia,https://pfaf.org/user/Plant.aspx?LatinName=Prinsepia+sinensis,Fruit,1,2,0,PFAF
Prinsepia uniflora,Rui Ren,https://pfaf.org/user/Plant.aspx?LatinName=Prinsepia+uniflora,Fruit,1,2,0,PFAF
Prinsepia utilis,Cherry prinsepia,https://pfaf.org/user/Plant.aspx?LatinName=Prinsepia+utilis,Fruit; Oil,2,4,2,PFAF
Proboscidea fragrans,"Sweet Unicorn Plant, Ram's horn",https://pfaf.org/user/Plant.aspx?LatinName=Proboscidea+fragrans,Seed; Seedpod,2,2,0,PFAF
Proboscidea louisianica,"Unicorn Plant, Ram's horn",https://pfaf.org/user/Plant.aspx?LatinName=Proboscidea+louisianica,Fruit; Oil; Root; Seed,4,2,0,PFAF
Prosopis alba,"White carob tree, Algarrobo blanco",https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+alba,Drink; Gum; Seedpod; Stem; Sweetener,5,3,2,PFAF
Prosopis chilensis,"Chilean algarrobo, Chilean mesquite",https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+chilensis,Seedpod,1,2,0,PFAF
Prosopis cineraria,"Jandi, Ghaf",https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+cineraria,Gum; Inner bark; Seedpod,3,3,2,PFAF
Prosopis glandulosa,Honeypod mesquite. Glandular mesquite,https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+glandulosa,Drink; Flowers; Seedpod; Tea,4,3,2,PFAF
Prosopis juliflora,"Mesquite, Honey Mesquite",https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+juliflora,Drink; Flowers; Gum; Inner bark; Seedpod; Sweetener; Tea,7,3,2,PFAF
Prosopis pallida,Algaroba,https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+pallida,Seedpod,1,2,2,PFAF
Prosopis tamarugo,Tamarugo,https://pfaf.org/user/Plant.aspx?LatinName=Prosopis+tamarugo,Seedpod,1,1,0,PFAF
Protea cynaroides,King Protea,https://pfaf.org/user/Plant.aspx?LatinName=Protea+cynaroides,Nectar,1,1,0,PFAF
Protea mellifera,Sugar Bush,https://pfaf.org/user/Plant.aspx?LatinName=Protea+mellifera,Nectar,1,1,1,PFAF
Protea repens,Sugar Bush,https://pfaf.org/user/Plant.aspx?LatinName=Protea+repens,Nectar,1,1,0,PFAF
Prumnopitys andina,Plum-Fruited Yew,https://pfaf.org/user/Plant.aspx?LatinName=Prumnopitys+andina,Fruit; Seed,2,3,0,PFAF
Prumnopitys ferruginea,Miro,https://pfaf.org/user/Plant.aspx?LatinName=Prumnopitys+ferruginea,Fruit,1,2,0,PFAF
Prumnopitys taxifolia,Matai,https://pfaf.org/user/Plant.aspx?LatinName=Prumnopitys+taxifolia,Drink; Fruit; Sap; Shoots,4,2,0,PFAF
Prunella vulgaris,"Self-Heal, Common selfheal, Aleutian selfheal, Lance selfheal",https://pfaf.org/user/Plant.aspx?LatinName=Prunella+vulgaris,Drink,1,2,3,PFAF
Prunus alabamensis,Alabama Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+alabamensis,Fruit; Seed,2,2,1,PFAF
Prunus alleghaniensis,"Allegheny Plum, Davis' plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+alleghaniensis,Fruit; Seed,2,3,1,PFAF
Prunus americana,"American Plum, American Wild Plum, Wild Plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+americana,Fruit; Seed,2,3,2,PFAF
Prunus americana lanata,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+americana+lanata,Fruit; Seed,2,3,1,PFAF
Prunus andersonii,Desert Peach,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+andersonii,Fruit; Seed,2,2,2,PFAF
Prunus angustifolia,"Chickasaw Plum, Watson's plum, Hally Jolivette Cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+angustifolia,Fruit; Seed,2,3,1,PFAF
Prunus angustifolia watsonii,Sand Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+angustifolia+watsonii,Fruit; Seed,2,4,1,PFAF
Prunus apetala,Clove Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+apetala,Fruit; Seed,2,2,1,PFAF
Prunus arabica,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+arabica,Fruit; Gum; Seed,3,2,1,PFAF
Prunus armeniaca,Apricot,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+armeniaca,Fruit; Gum; Oil; Seed,4,4,3,PFAF
Prunus armeniaca mandschurica,Manchurian apricot,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+armeniaca+mandschurica,Gum; Oil,2,4,3,PFAF
Prunus avium,"Wild Cherry, Sweet cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+avium,Fruit; Gum; Seed,3,4,2,PFAF
Prunus besseriana,Dwarf Almond,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+besseriana,Condiment; Fruit; Oil; Seed,4,2,1,PFAF
Prunus besseyi,Western Sand Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+besseyi,Fruit; Seed,2,4,1,PFAF
Prunus bifrons,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+bifrons,Fruit; Seed,2,2,1,PFAF
Prunus bokharensis,Bokhara Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+bokharensis,Fruit; Seed,2,2,1,PFAF
Prunus brigantina,Briançon Apricot,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+brigantina,Fruit; Oil; Seed,3,4,1,PFAF
Prunus buergeriana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+buergeriana,Fruit; Seed,2,2,1,PFAF
Prunus campanulata,Taiwan Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+campanulata,Fruit; Seed,2,2,1,PFAF
Prunus canescens,Greyleaf Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+canescens,Fruit; Seed,2,3,1,PFAF
Prunus capsica,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+capsica,Fruit; Seed,2,2,1,PFAF
Prunus caroliniana,"American Cherry Laurel, Carolina laurelcherry, Laurel Cherry,",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+caroliniana,Fruit; Seed,2,2,1,PFAF
Prunus cerasifera,"Cherry Plum, Myrobalan Plum, Newport Cherry Plum, Pissard Plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasifera,Fruit; Seed,2,4,1,PFAF
Prunus cerasifera divaricata,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasifera+divaricata,Fruit; Seed,2,4,1,PFAF
Prunus cerasoides,Wild Himalayan Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasoides,Fruit; Gum; Seed,3,2,2,PFAF
Prunus cerasus,Sour Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasus,Fruit; Gum; Oil; Seed; Tea,5,1,2,PFAF
Prunus cerasus austera,Morello Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasus+austera,Fruit; Gum; Oil; Seed; Tea,5,3,1,PFAF
Prunus cerasus caproniana,Kentish Red Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasus+caproniana,Fruit; Gum; Oil; Seed; Tea,5,3,1,PFAF
Prunus cerasus frutescens,Bush Sour Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasus+frutescens,Fruit; Gum; Oil; Seed; Tea,5,3,1,PFAF
Prunus cerasus marasca,Maraschino Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cerasus+marasca,Fruit; Gum; Oil; Seed; Tea,5,3,1,PFAF
Prunus cocomilia,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cocomilia,Fruit; Seed,2,2,1,PFAF
Prunus consociiflora,Chinese Wild Peach,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+consociiflora,Fruit; Seed,2,4,1,PFAF
Prunus cornuta,Himalayan Bird Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cornuta,Fruit; Seed,2,2,1,PFAF
Prunus cortapico,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+cortapico,Fruit; Seed,2,2,1,PFAF
Prunus davidiana,Chinese Wild Peach,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+davidiana,Fruit; Seed,2,2,3,PFAF
Prunus dawyckensis,Dawyck Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+dawyckensis,Fruit; Seed,2,3,1,PFAF
Prunus dielsiana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+dielsiana,Fruit; Seed,2,2,1,PFAF
Prunus domestica,"Plum, European plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+domestica,Flowers; Fruit; Gum; Oil; Seed; Tea,6,5,2,PFAF
Prunus domestica italica,"Gages, Greengage",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+domestica+italica,Flowers; Oil,2,5,2,PFAF
Prunus dulcis,"Almond, Sweet almond",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+dulcis,Gum; Milk; Oil; Seed,4,4,3,PFAF
Prunus emarginata,Bitter Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+emarginata,Fruit; Seed,2,2,2,PFAF
Prunus fasciculata,Desert Almond,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+fasciculata,Fruit; Seed,2,2,1,PFAF
Prunus fenzliana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+fenzliana,Fruit; Seed,2,2,1,PFAF
Prunus fruticosa,"Mongolian Cherry, European dwarf cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+fruticosa,Fruit; Seed,2,3,1,PFAF
Prunus glandulosa,"Korean Cherry, Dwarf Flowering Almond",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+glandulosa,Fruit; Seed,2,2,1,PFAF
Prunus gracilis,"Sour Plum, Oklahoma plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+gracilis,Fruit; Seed,2,2,1,PFAF
Prunus grayana,"Japanese Bird Cherry, Japanese Bird Cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+grayana,Flowers; Fruit; Seed,3,2,1,PFAF
Prunus gymnodonta,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+gymnodonta,Fruit; Seed,2,2,1,PFAF
Prunus hortulana,"Hog Plum, Hortulan plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+hortulana,Flowers; Fruit; Seed,3,3,1,PFAF
Prunus humilis,Bush Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+humilis,Fruit; Seed,2,3,2,PFAF
Prunus ilicifolia,Holly-Leaved Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+ilicifolia,Fruit; Seed,2,2,1,PFAF
Prunus incana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+incana,Fruit; Seed,2,2,1,PFAF
Prunus incisa,Fuji Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+incisa,Fruit; Seed,2,3,1,PFAF
Prunus insititia,Damson,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+insititia,Fruit; Seed,2,5,1,PFAF
Prunus iranica,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+iranica,Fruit; Seed,2,2,1,PFAF
Prunus jamasakura,Yamazakura,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+jamasakura,Flowers; Fruit; Seed,3,2,1,PFAF
Prunus japonica,"Korean Cherry, Japanese bush cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+japonica,Fruit; Seed,2,3,3,PFAF
Prunus japonica nakai,Japanese Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+japonica+nakai,Fruit; Seed,2,3,3,PFAF
Prunus jenkinsii,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+jenkinsii,Fruit; Seed,2,2,1,PFAF
Prunus kansuensis,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+kansuensis,Fruit; Seed,2,2,1,PFAF
Prunus korshinskyi,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+korshinskyi,Seed,1,2,1,PFAF
Prunus lannesiana,Oshima Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+lannesiana,Flowers; Fruit; Seed,3,2,1,PFAF
Prunus laurocerasus,"Cherry Laurel, English Laurel",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+laurocerasus,Condiment; Fruit; Seed,3,4,3,PFAF
Prunus lusitanica,Portugal Laurel,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+lusitanica,Seed,1,3,1,PFAF
Prunus lyonii,"Catalina Island Cherry, Hollyleaf cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+lyonii,Seed,1,2,1,PFAF
Prunus mahaleb,Mahaleb Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+mahaleb,Seed,1,3,1,PFAF
Prunus maritima,"Beach Plum, Graves' plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+maritima,Seed,1,4,1,PFAF
Prunus maximowiczii,"Miyama Cherry, Korean cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+maximowiczii,Flowers; Seed,2,2,1,PFAF
Prunus media,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+media,Seed,1,2,1,PFAF
Prunus mexicana,Mexican Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+mexicana,Seed,1,2,1,PFAF
Prunus microcarpa,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+microcarpa,Seed,1,2,1,PFAF
Prunus mira,Smoothpit Peach,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+mira,Seed,1,2,1,PFAF
Prunus mume,"Japanese Apricot, Japanese Flowering, Apricot",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+mume,Flowers; Seed,2,3,3,PFAF
Prunus munsoniana,Wild Goose Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+munsoniana,Seed,1,3,1,PFAF
Prunus napaulensis,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+napaulensis,Seed,1,2,1,PFAF
Prunus nigra,Canadian Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+nigra,Seed,1,4,1,PFAF
Prunus nipponica,Japanese Alpine Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+nipponica,Seed,1,2,1,PFAF
Prunus orthosepala,Hybrid plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+orthosepala,Seed,1,3,1,PFAF
Prunus padus,"Bird Cherry, European bird cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+padus,Flowers; Seed; Tea,3,3,2,PFAF
Prunus pedunculata,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pedunculata,Seed,1,2,1,PFAF
Prunus pensylvanica,Pin Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pensylvanica,Gum; Seed,2,2,2,PFAF
Prunus persica,"Peach, Flowering Peach, Ornamental Peach, Common Peach",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+persica,Flowers; Gum; Oil; Seed; Tea,5,5,3,PFAF
Prunus persica nucipersica,Nectarine,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+persica+nucipersica,Flowers; Gum; Oil; Seed; Tea,5,4,3,PFAF
Prunus pilosiuscula,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pilosiuscula,Seed,1,2,1,PFAF
Prunus prostrata,Mountain Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+prostrata,Seed,1,2,1,PFAF
Prunus pseudocerasus,Cambridge Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pseudocerasus,Seed; Tea,2,4,1,PFAF
Prunus pumila,"Dwarf American Cherry, Sandcherry, Western sandcherry, Eastern sandcherry, Great Lakes sandcherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pumila,Seed,1,4,1,PFAF
Prunus pumila susquehanae,Dwarf American Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+pumila+susquehanae,Seed,1,4,1,PFAF
Prunus rivularis,Creek Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+rivularis,Seed,1,2,1,PFAF
Prunus rufa,Himalayan Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+rufa,Seed,1,2,1,PFAF
Prunus salicifolia,"Capulin Cherry, Mexican Bird Cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+salicifolia,Seed,1,3,1,PFAF
Prunus salicina,Japanese Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+salicina,Seed,1,2,1,PFAF
Prunus sargentii,Sargent Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+sargentii,Seed,1,2,1,PFAF
Prunus serotina,"Rum Cherry - Wild Cherry, Black Cherry, Wild Black Cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+serotina,Condiment; Drink; Seed,3,4,2,PFAF
Prunus serrula,"Birch Bark Cherry, Japanese flowering cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+serrula,Seed,1,2,1,PFAF
Prunus serrulata,"Yamazakura, Japanese Flowering Cherry, Oriental Cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+serrulata,Flowers; Seed,2,2,1,PFAF
Prunus sibirica,Siberian Apricot,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+sibirica,Condiment; Oil; Seed,3,3,2,PFAF
Prunus simonii,Apricot Plum,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+simonii,Seed,1,3,1,PFAF
Prunus sogdiana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+sogdiana,Seed,1,4,1,PFAF
Prunus spinosa,Sloe - Blackthorn,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+spinosa,Flowers; Seed; Tea,3,3,2,PFAF
Prunus ssiori,Japanese Bird Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+ssiori,Seed,1,2,1,PFAF
Prunus subcordata,"Pacific Plum, Klamath plum, Kellogg's Klamath plum, Oregon Klamath plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+subcordata,Seed,1,3,1,PFAF
Prunus subhirtella,"Rosebud Cherry, Higan Cherry, Winter-flowering cherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+subhirtella,Flowers; Seed; Tea,3,2,1,PFAF
Prunus takesimensis,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+takesimensis,Seed,1,3,1,PFAF
Prunus tangutica,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+tangutica,Seed,1,2,1,PFAF
Prunus tenella,Dwarf Russian Almond,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+tenella,Oil; Seed,2,3,1,PFAF
Prunus tomentosa,Nanking Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+tomentosa,Seed,1,3,1,PFAF
Prunus triloba,"Flowering Almond, Flowering plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+triloba,Seed,1,2,1,PFAF
Prunus triloba simplex,Flowering Almond,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+triloba+simplex,Seed,1,2,1,PFAF
Prunus umbellata,"Black Sloe, Hog plum, Flatwoods Plum",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+umbellata,Seed,1,2,1,PFAF
Prunus undulata,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+undulata,Seed,1,2,1,PFAF
Prunus ursina,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+ursina,Seed,1,2,1,PFAF
Prunus ussuriensis,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+ussuriensis,Seed,1,2,1,PFAF
Prunus virens,Wild Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+virens,Seed,1,2,1,PFAF
Prunus virginiana,"Chokecherry, Western chokecherry, Black chokecherry",https://pfaf.org/user/Plant.aspx?LatinName=Prunus+virginiana,Seed; Tea,2,3,2,PFAF
Prunus virginiana demissa,Western Chokecherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+virginiana+demissa,Seed; Tea,2,3,2,PFAF
Prunus virginiana melanocarpa,Rocky Mountain Chokecherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+virginiana+melanocarpa,Seed; Tea,2,3,2,PFAF
Prunus x cistena,Purple-Leaf Sand Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+cistena,Seed,1,2,1,PFAF
Prunus x dasycarpa,Black Apricot,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+dasycarpa,Seed,1,3,1,PFAF
Prunus x eminens,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+eminens,Seed,1,2,1,PFAF
Prunus x fontanesiana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+fontanesiana,Seed,1,2,1,PFAF
Prunus x gondouinii,Duke Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+gondouinii,Seed,1,2,1,PFAF
Prunus x sultana,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+sultana,Seed,1,3,1,PFAF
Prunus x utahensis,,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+utahensis,Seed,1,2,1,PFAF
Prunus x yedoensis,Tokyo Cherry,https://pfaf.org/user/Plant.aspx?LatinName=Prunus+x+yedoensis,Seed,1,2,1,PFAF
Pseudosasa japonica,Metake - Bamboo,https://pfaf.org/user/Plant.aspx?LatinName=Pseudosasa+japonica,Seed; Shoots; Stem,3,2,1,PFAF
Pseudotsuga menziesii,"Douglas Fir, Rocky Mountain Douglas-fir",https://pfaf.org/user/Plant.aspx?LatinName=Pseudotsuga+menziesii,Coffee; Condiment; Gum; Inner bark; Manna; Shoots; Tea,7,2,2,PFAF
Psidium cattleianum,Strawberry Guava,https://pfaf.org/user/Plant.aspx?LatinName=Psidium+cattleianum,Drink,1,3,3,PFAF
Psidium guajava,"Guava, Tropical Guava, Goiaba, Araçá-goiaba",https://pfaf.org/user/Plant.aspx?LatinName=Psidium+guajava,Oil; Pectin,2,5,2,PFAF
Psophocarpus tetragonolobus,Winged Bean,https://pfaf.org/user/Plant.aspx?LatinName=Psophocarpus+tetragonolobus,Coffee; Colouring; Flowers; Oil; Root; Seed; Seedpod; Shoots; Stem,9,3,0,PFAF
Psoralea argophylla,Silverleaf Scurf Pea,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+argophylla,Root,1,2,1,PFAF
Psoralea californica,California Indian breadroot,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+californica,Root,1,2,0,PFAF
Psoralea canescens,Buckroot,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+canescens,Root,1,2,1,PFAF
Psoralea castorea,Beaver Indian breadroot,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+castorea,Root,1,4,0,PFAF
Psoralea corylifolia,Bu Gu Zhi,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+corylifolia,Seed,1,1,4,PFAF
Psoralea cuspidata,"Indian Breadroot, Largebract Indian breadroot",https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+cuspidata,Root,1,2,0,PFAF
Psoralea esculenta,"Breadroot, Large Indian breadroot",https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+esculenta,Oil; Root,2,5,1,PFAF
Psoralea glandulosa,Culen,https://pfaf.org/user/Plant.aspx?LatinName=Psoralea+glandulosa,Drink; Shoots; Tea,3,3,1,PFAF
