recommended_soil,temperature,humidity,soil_moisture
clay soil,24,80.0,43
clay soil,23,81.0,44
clay soil,22,82.0,45
clay soil,21,83.0,46
clay soil,20,84.0,47
clay soil,19,85.0,48
clay soil,18,86.0,49
clay soil,17,87.0,50
clay soil,16,88.0,51
clay soil,15,89.0,52
clay soil,14,90.0,53
clay soil,13,91.0,54
clay soil,24,80.0,55
clay soil,23,81.0,56
clay soil,22,82.0,57
clay soil,21,83.0,58
clay soil,20,84.0,59
clay soil,19,85.0,60
clay soil,18,86.0,61
clay soil,17,87.0,62
clay soil,16,88.0,63
clay soil,15,89.0,64
clay soil,14,90.0,65
clay soil,13,91.0,66
clay soil,24,80.0,67
clay soil,23,81.0,68
clay soil,22,82.0,69
clay soil,21,83.0,70
clay soil,20,84.0,71
clay soil,19,85.0,72
clay soil,18,86.0,73
clay soil,17,87.0,74
clay soil,16,88.0,75
clay soil,15,89.0,76
clay soil,14,90.0,77
clay soil,13,91.0,78
clay soil,24,80.0,79
clay soil,23,81.0,1
clay soil,22,82.0,2
clay soil,21,83.0,3
clay soil,20,84.0,4
clay soil,19,85.0,5
clay soil,18,86.0,6
clay soil,17,87.0,7
clay soil,16,88.0,8
clay soil,15,89.0,9
clay soil,14,90.0,10
clay soil,13,91.0,11
clay soil,24,80.0,12
clay soil,23,81.0,13
clay soil,22,82.0,14
clay soil,21,83.0,15
clay soil,20,84.0,16
clay soil,19,85.0,17
clay soil,18,86.0,18
clay soil,17,87.0,19
clay soil,16,88.0,20
clay soil,15,89.0,21
clay soil,14,90.0,22
clay soil,13,91.0,23
clay soil,24,80.0,24
clay soil,23,81.0,25
clay soil,22,82.0,26
clay soil,21,83.0,27
clay soil,20,84.0,28
clay soil,19,85.0,29
clay soil,18,86.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,13,91.0,42
clay soil,24,80.0,43
clay soil,23,81.0,44
clay soil,22,82.0,45
clay soil,21,83.0,46
clay soil,20,84.0,47
clay soil,19,85.0,48
clay soil,18,86.0,49
clay soil,17,87.0,50
clay soil,16,88.0,51
clay soil,15,89.0,52
clay soil,14,90.0,53
clay soil,13,91.0,54
clay soil,24,80.0,55
clay soil,23,81.0,56
clay soil,22,82.0,57
clay soil,21,83.0,58
clay soil,20,84.0,59
clay soil,19,85.0,60
clay soil,18,86.0,61
clay soil,17,87.0,62
clay soil,16,88.0,63
clay soil,15,89.0,64
clay soil,14,90.0,65
clay soil,13,91.0,66
clay soil,24,80.0,67
clay soil,23,81.0,68
clay soil,22,82.0,69
clay soil,21,83.0,1
clay soil,20,84.0,2
clay soil,19,85.0,3
clay soil,18,86.0,4
clay soil,17,87.0,5
clay soil,16,88.0,6
clay soil,15,89.0,7
clay soil,14,90.0,8
clay soil,13,91.0,9
clay soil,24,80.0,10
clay soil,23,81.0,11
clay soil,22,82.0,12
clay soil,21,83.0,13
clay soil,20,84.0,14
clay soil,19,85.0,15
clay soil,18,86.0,16
clay soil,17,87.0,17
clay soil,16,88.0,18
clay soil,15,89.0,19
clay soil,14,90.0,20
clay soil,13,91.0,21
clay soil,24,80.0,22
clay soil,23,81.0,23
clay soil,22,82.0,24
clay soil,21,83.0,25
clay soil,20,84.0,26
clay soil,19,85.0,27
clay soil,18,86.0,28
clay soil,17,87.0,29
clay soil,16,88.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,13,91.0,42
clay soil,24,80.0,43
clay soil,23,81.0,44
clay soil,22,82.0,45
clay soil,21,83.0,46
clay soil,20,84.0,47
clay soil,19,85.0,48
clay soil,18,86.0,49
clay soil,17,87.0,50
clay soil,16,88.0,51
clay soil,15,89.0,52
clay soil,14,90.0,53
clay soil,13,91.0,54
clay soil,24,80.0,55
clay soil,23,81.0,56
clay soil,22,82.0,57
clay soil,21,83.0,58
clay soil,20,84.0,59
clay soil,19,85.0,1
clay soil,18,86.0,2
clay soil,17,87.0,3
clay soil,16,88.0,4
clay soil,15,89.0,5
clay soil,14,90.0,6
clay soil,13,91.0,7
clay soil,24,80.0,8
clay soil,23,81.0,9
clay soil,22,82.0,10
clay soil,21,83.0,11
clay soil,20,84.0,12
clay soil,19,85.0,13
clay soil,18,86.0,14
clay soil,17,87.0,15
clay soil,16,88.0,16
clay soil,15,89.0,17
clay soil,14,90.0,18
clay soil,13,91.0,19
clay soil,24,80.0,20
clay soil,23,81.0,21
clay soil,22,82.0,22
clay soil,21,83.0,23
clay soil,20,84.0,24
clay soil,19,85.0,25
clay soil,18,86.0,26
clay soil,17,87.0,27
clay soil,16,88.0,28
clay soil,15,89.0,29
clay soil,14,90.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,13,91.0,42
clay soil,24,80.0,43
clay soil,23,81.0,44
clay soil,22,82.0,45
clay soil,21,83.0,46
clay soil,20,84.0,47
clay soil,19,85.0,48
clay soil,18,86.0,49
clay soil,17,87.0,50
clay soil,16,88.0,51
clay soil,15,89.0,52
clay soil,14,90.0,53
clay soil,13,91.0,54
clay soil,24,80.0,55
clay soil,23,81.0,56
clay soil,22,82.0,57
clay soil,21,83.0,58
clay soil,20,84.0,59
clay soil,19,85.0,60
clay soil,18,86.0,61
clay soil,17,87.0,62
clay soil,16,88.0,63
clay soil,15,89.0,64
clay soil,14,90.0,65
clay soil,13,91.0,66
clay soil,24,80.0,67
clay soil,23,81.0,68
clay soil,22,82.0,69
clay soil,21,83.0,1
clay soil,20,84.0,2
clay soil,19,85.0,3
clay soil,18,86.0,4
clay soil,17,87.0,5
clay soil,16,88.0,6
clay soil,15,89.0,7
clay soil,14,90.0,8
clay soil,13,91.0,9
clay soil,24,80.0,10
clay soil,23,81.0,11
clay soil,22,82.0,12
clay soil,21,83.0,13
clay soil,20,84.0,14
clay soil,19,85.0,15
clay soil,18,86.0,16
clay soil,17,87.0,17
clay soil,16,88.0,18
clay soil,15,89.0,19
clay soil,14,90.0,20
clay soil,24,80.0,21
clay soil,23,81.0,22
clay soil,22,82.0,23
clay soil,21,83.0,24
clay soil,20,84.0,25
clay soil,19,85.0,26
clay soil,18,86.0,27
clay soil,17,87.0,28
clay soil,16,88.0,29
clay soil,15,89.0,30
clay soil,24,80.0,31
clay soil,23,81.0,32
clay soil,22,82.0,33
clay soil,21,83.0,34
clay soil,20,84.0,35
clay soil,19,85.0,36
clay soil,18,86.0,37
clay soil,17,87.0,38
clay soil,16,88.0,39
clay soil,15,89.0,40
clay soil,14,90.0,41
clay soil,13,91.0,42
clay soil,24,80.0,43
clay soil,23,81.0,44
clay soil,22,82.0,45
clay soil,21,83.0,46
clay soil,20,84.0,47
clay soil,19,85.0,48
clay soil,18,86.0,49
clay soil,17,87.0,50
clay soil,16,88.0,51
clay soil,15,89.0,52
clay soil,14,90.0,53
clay soil,13,91.0,54
clay soil,24,80.0,55
clay soil,23,81.0,56
clay soil,22,82.0,57
clay soil,21,83.0,58
clay soil,20,84.0,59
red soil,25,80.0,1
red soil,26,77.0,2
red soil,27,74.0,3
red soil,28,71.0,4
red soil,29,68.0,5
red soil,30,65.0,6
red soil,31,62.0,7
red soil,32,59.0,8
red soil,33,56.0,9
red soil,34,53.0,10
red soil,35,50.0,11
red soil,36,47.0,12
red soil,37,44.0,13
red soil,38,41.0,14
red soil,39,38.0,15
red soil,40,35.0,16
red soil,41,32.0,17
red soil,42,29.0,18
red soil,43,26.0,19
red soil,44,23.0,20
red soil,45,20.0,21
red soil,46,17.0,22
red soil,25,80.0,23
red soil,26,77.5,24
red soil,27,75.0,25
red soil,28,72.5,26
red soil,29,70.0,27
red soil,30,67.5,28
red soil,31,65.0,29
red soil,32,62.5,30
red soil,33,60.0,31
red soil,34,57.5,32
red soil,35,55.0,33
red soil,36,52.5,34
red soil,37,50.0,35
red soil,38,47.5,36
red soil,39,45.0,37
red soil,40,42.5,38
red soil,41,40.0,39
red soil,42,37.5,40
red soil,43,35.0,41
red soil,44,32.5,42
red soil,45,30.0,43
red soil,46,27.5,44
red soil,25,80.0,45
red soil,26,77.3,46
red soil,27,74.6,47
red soil,28,71.9,48
red soil,29,69.2,49
red soil,30,66.5,50
red soil,31,63.8,51
red soil,32,61.1,52
red soil,33,58.4,53
red soil,34,55.7,54
red soil,35,53.0,55
red soil,36,50.3,56
red soil,37,47.6,57
red soil,38,44.9,58
red soil,39,42.2,59
red soil,40,39.5,60
red soil,41,36.8,61
red soil,42,34.1,62
red soil,43,31.4,63
red soil,44,28.7,64
red soil,45,26.0,65
red soil,46,23.3,66
red soil,25,80.0,67
red soil,26,78.0,68
red soil,27,76.0,69
red soil,28,74.0,70
red soil,29,72.0,71
red soil,30,70.0,72
red soil,31,68.0,73
red soil,32,66.0,74
red soil,33,64.0,75
red soil,34,62.0,76
red soil,35,60.0,77
red soil,36,58.0,78
red soil,37,56.0,79
red soil,38,54.0,80
red soil,39,52.0,81
red soil,40,50.0,82
red soil,41,48.0,83
red soil,42,46.0,84
red soil,43,44.0,85
red soil,44,42.0,86
red soil,45,40.0,87
red soil,46,38.0,88
red soil,25,80.0,89
red soil,26,78.0,90
red soil,27,76.0,91
red soil,28,74.0,92
red soil,29,72.0,93
red soil,30,70.0,94
red soil,31,68.0,95
red soil,32,66.0,96
red soil,33,64.0,97
red soil,34,62.0,98
red soil,35,60.0,99
red soil,36,58.0,100
red soil,37,56.0,1
red soil,38,54.0,2
red soil,39,52.0,3
red soil,40,50.0,4
red soil,41,48.0,5
red soil,42,46.0,6
red soil,43,44.0,7
red soil,44,42.0,8
red soil,45,40.0,9
red soil,46,38.0,10
red soil,25,80.0,11
red soil,26,77.0,12
red soil,27,74.0,13
red soil,28,71.0,14
red soil,29,68.0,15
red soil,30,65.0,16
red soil,31,62.0,17
red soil,32,59.0,18
red soil,33,56.0,19
red soil,34,53.0,20
red soil,35,50.0,21
red soil,36,47.0,22
red soil,37,44.0,23
red soil,38,41.0,24
red soil,39,38.0,25
red soil,40,35.0,26
red soil,41,32.0,27
red soil,42,29.0,28
red soil,43,26.0,29
red soil,44,23.0,30
red soil,45,20.0,31
red soil,46,17.0,32
red soil,25,80.0,33
red soil,26,77.0,34
red soil,27,74.0,35
red soil,28,71.0,36
red soil,29,68.0,37
red soil,30,65.0,38
red soil,31,62.0,39
red soil,32,59.0,40
red soil,33,56.0,41
red soil,34,53.0,42
red soil,35,50.0,43
red soil,36,47.0,44
red soil,37,44.0,45
red soil,38,41.0,46
red soil,39,38.0,47
red soil,40,35.0,48
red soil,41,32.0,49
red soil,42,29.0,50
red soil,43,26.0,51
red soil,44,23.0,52
red soil,45,20.0,53
red soil,46,17.0,54
red soil,25,80.0,55
red soil,26,77.0,56
red soil,27,74.0,57
red soil,28,71.0,58
red soil,29,68.0,59
red soil,30,65.0,60
red soil,31,62.0,61
red soil,32,59.0,62
red soil,33,56.0,63
red soil,34,53.0,64
red soil,35,50.0,65
red soil,36,47.0,66
red soil,37,44.0,67
red soil,38,41.0,68
red soil,39,38.0,69
red soil,40,35.0,70
red soil,41,32.0,71
red soil,42,29.0,72
red soil,43,26.0,73
red soil,44,23.0,74
red soil,45,20.0,75
red soil,46,17.0,76
red soil,25,80.0,77
red soil,26,77.3,78
red soil,27,74.6,79
red soil,28,71.9,80
red soil,29,69.2,81
red soil,30,66.5,82
red soil,31,63.8,83
red soil,32,61.1,84
red soil,33,58.4,85
red soil,34,55.7,86
red soil,35,53.0,87
red soil,36,50.3,88
red soil,37,47.6,89
red soil,38,44.9,90
red soil,39,42.2,91
red soil,40,39.5,92
red soil,41,36.8,93
red soil,42,34.1,94
red soil,43,31.4,95
red soil,44,28.7,96
red soil,45,26.0,97
red soil,46,23.3,98
red soil,25,80.0,99
red soil,26,77.0,100
red soil,27,74.0,1
red soil,28,71.0,2
red soil,29,68.0,3
red soil,30,65.0,4
red soil,31,62.0,5
red soil,32,59.0,6
red soil,33,56.0,7
red soil,34,53.0,8
red soil,35,50.0,9
red soil,36,47.0,10
red soil,37,44.0,11
red soil,38,41.0,12
red soil,39,38.0,13
red soil,40,35.0,14
red soil,41,32.0,15
red soil,42,29.0,16
red soil,43,26.0,17
red soil,44,23.0,18
red soil,45,20.0,19
red soil,46,17.0,20
red soil,25,80.0,21
red soil,26,77.5,22
red soil,27,75.0,23
red soil,28,72.5,24
red soil,29,70.0,25
red soil,30,67.5,26
red soil,31,65.0,27
red soil,32,62.5,28
red soil,33,60.0,29
red soil,34,57.5,30
red soil,35,55.0,31
red soil,36,52.5,32
red soil,37,50.0,33
red soil,38,47.5,34
red soil,39,45.0,35
red soil,40,42.5,36
red soil,41,40.0,37
red soil,42,37.5,38
red soil,43,35.0,39
red soil,44,32.5,40
red soil,45,30.0,41
red soil,46,27.5,42
red soil,25,80.0,43
red soil,26,77.3,44
red soil,27,74.6,45
red soil,28,71.9,46
red soil,29,69.2,47
red soil,30,66.5,48
red soil,31,63.8,49
red soil,32,61.1,50
red soil,33,58.4,51
red soil,34,55.7,52
red soil,35,53.0,53
red soil,36,50.3,54
red soil,37,47.6,55
red soil,38,44.9,56
red soil,39,42.2,57
red soil,40,39.5,58
red soil,41,36.8,59
red soil,42,34.1,60
red soil,43,31.4,61
red soil,44,28.7,62
red soil,45,26.0,63
red soil,46,23.3,64
red soil,25,80.0,65
red soil,26,77.0,66
red soil,27,74.0,67
red soil,28,71.0,68
red soil,29,68.0,69
red soil,30,65.0,70
red soil,31,62.0,71
red soil,32,59.0,72
red soil,33,56.0,73
red soil,34,53.0,74
red soil,35,50.0,75
red soil,36,47.0,76
red soil,37,44.0,77
red soil,38,41.0,78
red soil,39,38.0,79
red soil,40,35.0,80
red soil,41,32.0,81
red soil,42,29.0,82
red soil,43,26.0,83
red soil,44,23.0,84
red soil,45,20.0,85
red soil,46,17.0,86
red soil,25,80.0,87
red soil,26,77.0,88
red soil,27,74.0,89
red soil,28,71.0,90
red soil,29,68.0,91
red soil,30,65.0,92
red soil,31,62.0,93
red soil,32,59.0,94
red soil,33,56.0,95
red soil,34,53.0,96
red soil,35,50.0,97
red soil,36,47.0,98
red soil,37,44.0,99
red soil,38,41.0,100
red soil,39,38.0,1
red soil,40,35.0,2
red soil,41,32.0,3
red soil,42,29.0,4
red soil,43,26.0,5
red soil,44,23.0,6
red soil,45,20.0,7
red soil,46,17.0,8
red soil,25,80.0,9
red soil,26,77.0,10
red soil,27,74.0,11
red soil,28,71.0,12
red soil,29,68.0,13
red soil,30,65.0,14
red soil,31,62.0,15
red soil,32,59.0,16
red soil,33,56.0,17
red soil,34,53.0,18
red soil,35,50.0,19
red soil,36,47.0,20
red soil,37,44.0,21
red soil,38,41.0,22
red soil,39,38.0,23
red soil,40,35.0,24
red soil,41,32.0,25
red soil,42,29.0,26
red soil,43,26.0,27
red soil,44,23.0,28
red soil,45,20.0,29
red soil,46,17.0,30
red soil,25,80.0,31
red soil,26,77.0,32
red soil,27,74.0,33
red soil,28,71.0,34
red soil,29,68.0,35
red soil,30,65.0,36
red soil,31,62.0,37
red soil,32,59.0,38
red soil,33,56.0,39
red soil,34,53.0,40
red soil,35,50.0,41
red soil,36,47.0,42
red soil,37,44.0,43
red soil,38,41.0,44
red soil,39,38.0,45
red soil,40,35.0,46
red soil,41,32.0,47
red soil,42,29.0,48
red soil,43,26.0,49
red soil,44,23.0,50
red soil,45,20.0,51
red soil,46,17.0,52
red soil,25,80.0,53
red soil,26,77.0,54
red soil,27,74.0,55
red soil,28,71.0,56
red soil,29,68.0,57
red soil,30,65.0,58
red soil,31,62.0,59
red soil,32,59.0,60
red soil,33,56.0,61
red soil,34,53.0,62
red soil,35,50.0,63
red soil,36,47.0,64
red soil,37,44.0,65
red soil,38,41.0,66
red soil,39,38.0,67
red soil,40,35.0,68
red soil,41,32.0,69
red soil,42,29.0,70
red soil,43,26.0,71
red soil,44,23.0,72
red soil,45,20.0,73
red soil,46,17.0,74
red soil,25,80.0,75
red soil,26,77.0,76
red soil,27,74.0,77
red soil,28,71.0,78
red soil,29,68.0,79
red soil,30,65.0,80
red soil,31,62.0,81
red soil,32,59.0,82
red soil,33,56.0,83
red soil,34,53.0,84
red soil,35,50.0,85
red soil,36,47.0,86
red soil,37,44.0,87
red soil,38,41.0,88
red soil,39,38.0,89
red soil,40,35.0,90
red soil,41,32.0,91
red soil,42,29.0,92
red soil,43,26.0,93
red soil,44,23.0,94
red soil,45,20.0,95
red soil,46,17.0,96
red soil,25,81.0,97
red soil,26,79.0,98
red soil,27,76.0,99
red soil,28,73.0,100
sandy soil,25,80.0,1
sandy soil,26,77.0,2
sandy soil,27,74.0,3
sandy soil,28,71.0,4
sandy soil,29,68.0,5
sandy soil,30,65.0,6
sandy soil,31,62.0,7
sandy soil,32,59.0,8
sandy soil,33,56.0,9
sandy soil,34,53.0,10
sandy soil,35,50.0,11
sandy soil,36,47.0,12
sandy soil,37,44.0,13
sandy soil,38,41.0,14
sandy soil,39,38.0,15
sandy soil,40,35.0,16
sandy soil,41,32.0,17
sandy soil,42,29.0,18
sandy soil,43,26.0,19
sandy soil,44,23.0,20
sandy soil,45,20.0,21
sandy soil,46,17.0,22
sandy soil,25,80.0,23
sandy soil,26,77.5,24
sandy soil,27,75.0,25
sandy soil,28,72.5,26
sandy soil,29,70.0,27
sandy soil,30,67.5,28
sandy soil,31,65.0,29
sandy soil,32,62.5,30
sandy soil,33,60.0,31
sandy soil,34,57.5,32
sandy soil,35,55.0,33
sandy soil,36,52.5,34
sandy soil,37,50.0,35
sandy soil,38,47.5,36
sandy soil,39,45.0,37
sandy soil,40,42.5,38
sandy soil,41,40.0,39
sandy soil,42,37.5,40
sandy soil,43,35.0,41
sandy soil,44,32.5,42
sandy soil,45,30.0,43
sandy soil,46,27.5,44
sandy soil,25,80.0,45
sandy soil,26,77.3,46
sandy soil,27,74.6,47
sandy soil,28,71.9,48
sandy soil,29,69.2,49
sandy soil,30,66.5,50
sandy soil,31,63.8,51
sandy soil,32,61.1,52
sandy soil,33,58.4,53
sandy soil,34,55.7,54
sandy soil,35,53.0,55
sandy soil,36,50.3,56
sandy soil,37,47.6,57
sandy soil,38,44.9,58
sandy soil,39,42.2,59
sandy soil,40,39.5,60
sandy soil,41,36.8,61
sandy soil,42,34.1,62
sandy soil,43,31.4,63
sandy soil,44,28.7,64
sandy soil,45,26.0,65
sandy soil,46,23.3,66
sandy soil,25,80.0,67
sandy soil,26,78.0,68
sandy soil,27,76.0,69
sandy soil,28,74.0,70
sandy soil,29,72.0,71
sandy soil,30,70.0,72
sandy soil,31,68.0,73
sandy soil,32,66.0,74
sandy soil,33,64.0,75
sandy soil,34,62.0,76
sandy soil,35,60.0,77
sandy soil,36,58.0,78
sandy soil,37,56.0,79
sandy soil,38,54.0,80
sandy soil,39,52.0,81
sandy soil,40,50.0,82
sandy soil,41,48.0,83
sandy soil,42,46.0,84
sandy soil,43,44.0,85
sandy soil,44,42.0,86
sandy soil,45,40.0,87
sandy soil,46,38.0,88
sandy soil,25,80.0,89
sandy soil,26,78.0,90
sandy soil,27,76.0,91
sandy soil,28,74.0,92
sandy soil,29,72.0,93
sandy soil,30,70.0,94
sandy soil,31,68.0,95
sandy soil,32,66.0,96
sandy soil,33,64.0,97
sandy soil,34,62.0,98
sandy soil,35,60.0,99
sandy soil,36,58.0,100
sandy soil,37,56.0,1
sandy soil,38,54.0,2
sandy soil,39,52.0,3
sandy soil,40,50.0,4
sandy soil,41,48.0,5
sandy soil,42,46.0,6
sandy soil,43,44.0,7
sandy soil,44,42.0,8
sandy soil,45,40.0,9
sandy soil,46,38.0,10
sandy soil,25,80.0,11
sandy soil,26,77.0,12
sandy soil,27,74.0,13
sandy soil,28,71.0,14
sandy soil,29,68.0,15
sandy soil,30,65.0,16
sandy soil,31,62.0,17
sandy soil,32,59.0,18
sandy soil,33,56.0,19
sandy soil,34,53.0,20
sandy soil,35,50.0,21
sandy soil,36,47.0,22
sandy soil,37,44.0,23
sandy soil,38,41.0,24
sandy soil,39,38.0,25
sandy soil,40,35.0,26
sandy soil,41,32.0,27
sandy soil,42,29.0,28
sandy soil,43,26.0,29
sandy soil,44,23.0,30
sandy soil,45,20.0,31
sandy soil,46,17.0,32
sandy soil,25,80.0,33
sandy soil,26,77.0,34
sandy soil,27,74.0,35
sandy soil,28,71.0,36
sandy soil,29,68.0,37
sandy soil,30,65.0,38
sandy soil,31,62.0,39
sandy soil,32,59.0,40
sandy soil,33,56.0,41
sandy soil,34,53.0,42
sandy soil,35,50.0,43
sandy soil,36,47.0,44
sandy soil,37,44.0,45
sandy soil,38,41.0,46
sandy soil,39,38.0,47
sandy soil,40,35.0,48
sandy soil,41,32.0,49
sandy soil,42,29.0,50
sandy soil,43,26.0,51
sandy soil,44,23.0,52
sandy soil,45,20.0,53
sandy soil,46,17.0,54
sandy soil,25,80.0,55
sandy soil,26,77.0,56
sandy soil,27,74.0,57
sandy soil,28,71.0,58
sandy soil,29,68.0,59
sandy soil,30,65.0,60
sandy soil,31,62.0,61
sandy soil,32,59.0,62
sandy soil,33,56.0,63
sandy soil,34,53.0,64
sandy soil,35,50.0,65
sandy soil,36,47.0,66
sandy soil,37,44.0,67
sandy soil,38,41.0,68
sandy soil,39,38.0,69
sandy soil,40,35.0,70
sandy soil,41,32.0,71
sandy soil,42,29.0,72
sandy soil,43,26.0,73
sandy soil,44,23.0,74
sandy soil,45,20.0,75
sandy soil,46,17.0,76
sandy soil,25,80.0,77
sandy soil,26,77.3,78
sandy soil,27,74.6,79
sandy soil,28,71.9,80
sandy soil,29,69.2,81
sandy soil,30,66.5,82
sandy soil,31,63.8,83
sandy soil,32,61.1,84
sandy soil,33,58.4,85
sandy soil,34,55.7,86
sandy soil,35,53.0,87
sandy soil,36,50.3,88
sandy soil,37,47.6,89
sandy soil,38,44.9,90
sandy soil,39,42.2,91
sandy soil,40,39.5,92
sandy soil,41,36.8,93
sandy soil,42,34.1,94
sandy soil,43,31.4,95
sandy soil,44,28.7,96
sandy soil,45,26.0,97
sandy soil,46,23.3,98
sandy soil,25,80.0,99
sandy soil,26,77.0,100
sandy soil,27,74.0,1
sandy soil,28,71.0,2
sandy soil,29,68.0,3
sandy soil,30,65.0,4
sandy soil,31,62.0,5
sandy soil,32,59.0,6
sandy soil,33,56.0,7
sandy soil,34,53.0,8
sandy soil,35,50.0,9
sandy soil,36,47.0,10
sandy soil,37,44.0,11
sandy soil,38,41.0,12
sandy soil,39,38.0,13
sandy soil,40,35.0,14
sandy soil,41,32.0,15
sandy soil,42,29.0,16
sandy soil,43,26.0,17
sandy soil,44,23.0,18
sandy soil,45,20.0,19
sandy soil,46,17.0,20
sandy soil,25,80.0,21
sandy soil,26,77.5,22
sandy soil,27,75.0,23
sandy soil,28,72.5,24
sandy soil,29,70.0,25
sandy soil,30,67.5,26
sandy soil,31,65.0,27
sandy soil,32,62.5,28
sandy soil,33,60.0,29
sandy soil,34,57.5,30
sandy soil,35,55.0,31
sandy soil,36,52.5,32
sandy soil,37,50.0,33
sandy soil,38,47.5,34
sandy soil,39,45.0,35
sandy soil,40,42.5,36
sandy soil,41,40.0,37
sandy soil,42,37.5,38
sandy soil,43,35.0,39
sandy soil,44,32.5,40
sandy soil,45,30.0,41
sandy soil,46,27.5,42
sandy soil,25,80.0,43
sandy soil,26,77.3,44
sandy soil,27,74.6,45
sandy soil,28,71.9,46
sandy soil,29,69.2,47
sandy soil,30,66.5,48
sandy soil,31,63.8,49
sandy soil,32,61.1,50
sandy soil,33,58.4,51
sandy soil,34,55.7,52
sandy soil,35,53.0,53
sandy soil,36,50.3,54
sandy soil,37,47.6,55
sandy soil,38,44.9,56
sandy soil,39,42.2,57
sandy soil,40,39.5,58
sandy soil,41,36.8,59
sandy soil,42,34.1,60
sandy soil,43,31.4,61
sandy soil,44,28.7,62
sandy soil,45,26.0,63
sandy soil,46,23.3,64
sandy soil,25,80.0,65
sandy soil,26,77.0,66
sandy soil,27,74.0,67
sandy soil,28,71.0,68
sandy soil,29,68.0,69
sandy soil,30,65.0,70
sandy soil,31,62.0,71
sandy soil,32,59.0,72
sandy soil,33,56.0,73
sandy soil,34,53.0,74
sandy soil,35,50.0,75
sandy soil,36,47.0,76
sandy soil,37,44.0,77
sandy soil,38,41.0,78
sandy soil,39,38.0,79
sandy soil,40,35.0,80
sandy soil,41,32.0,81
sandy soil,42,29.0,82
sandy soil,43,26.0,83
sandy soil,44,23.0,84
sandy soil,45,20.0,85
sandy soil,46,17.0,86
sandy soil,25,80.0,87
sandy soil,26,77.0,88
sandy soil,27,74.0,89
sandy soil,28,71.0,90
sandy soil,29,68.0,91
sandy soil,30,65.0,92
sandy soil,31,62.0,93
sandy soil,32,59.0,94
sandy soil,33,56.0,95
sandy soil,34,53.0,96
sandy soil,35,50.0,97
sandy soil,36,47.0,98
sandy soil,37,44.0,99
sandy soil,38,41.0,100
sandy soil,39,38.0,1
sandy soil,40,35.0,2
sandy soil,41,32.0,3
sandy soil,42,29.0,4
sandy soil,43,26.0,5
sandy soil,44,23.0,6
sandy soil,45,20.0,7
sandy soil,46,17.0,8
sandy soil,25,80.0,9
sandy soil,26,77.0,10
sandy soil,27,74.0,11
sandy soil,28,71.0,12
sandy soil,29,68.0,13
sandy soil,30,65.0,14
sandy soil,31,62.0,15
sandy soil,32,59.0,16
sandy soil,33,56.0,17
sandy soil,34,53.0,18
sandy soil,35,50.0,19
sandy soil,36,47.0,20
sandy soil,37,44.0,21
sandy soil,38,41.0,22
sandy soil,39,38.0,23
sandy soil,40,35.0,24
sandy soil,41,32.0,25
sandy soil,42,29.0,26
sandy soil,43,26.0,27
sandy soil,44,23.0,28
sandy soil,45,20.0,29
sandy soil,46,17.0,30
sandy soil,25,80.0,31
sandy soil,26,77.0,32
sandy soil,27,74.0,33
sandy soil,28,71.0,34
sandy soil,29,68.0,35
sandy soil,30,65.0,36
sandy soil,31,62.0,37
sandy soil,32,59.0,38
sandy soil,33,56.0,39
sandy soil,34,53.0,40
sandy soil,35,50.0,41
sandy soil,36,47.0,42
sandy soil,37,44.0,43
sandy soil,38,41.0,44
sandy soil,39,38.0,45
sandy soil,40,35.0,46
sandy soil,41,32.0,47
sandy soil,42,29.0,48
sandy soil,43,26.0,49
sandy soil,44,23.0,50
sandy soil,45,20.0,51
sandy soil,46,17.0,52
sandy soil,25,80.0,53
sandy soil,26,77.0,54
sandy soil,27,74.0,55
sandy soil,28,71.0,56
sandy soil,29,68.0,57
sandy soil,30,65.0,58
sandy soil,31,62.0,59
sandy soil,32,59.0,60
sandy soil,33,56.0,61
sandy soil,34,53.0,62
sandy soil,35,50.0,63
sandy soil,36,47.0,64
sandy soil,37,44.0,65
sandy soil,38,41.0,66
sandy soil,39,38.0,67
sandy soil,40,35.0,68
sandy soil,41,32.0,69
sandy soil,42,29.0,70
sandy soil,43,26.0,71
sandy soil,44,23.0,72
sandy soil,45,20.0,73
sandy soil,46,17.0,74
sandy soil,25,80.0,75
sandy soil,26,77.0,76
sandy soil,27,74.0,77
sandy soil,28,71.0,78
sandy soil,29,68.0,79
sandy soil,30,65.0,80
sandy soil,31,62.0,81
sandy soil,32,59.0,82
